ld_file path,new_file path,commit SHA,parent commit SHA,commit message,diff_hist¹,old_file_MCC,new_file_MCC
manimlib/shaders/quadratic_bezier_stroke/geom.glsl,manimlib/shaders/quadratic_bezier_stroke/geom.glsl,9f54b85c4e35a09afa58ac915dcb78f305421e4f,c345d76de09e32e3ff3a7b125aaf77996d6accd3,Change miter threshold to global constant,"{'added': [(35, 'const float MITER_COS_ANGLE_THRESHOLD = -0.8;'), (130, '    // If joint type is auto, it will bevel for cos(angle) > MITER_COS_ANGLE_THRESHOLD,'), (132, '    float mcat1 = MITER_COS_ANGLE_THRESHOLD;'), (133, '    float mcat2 = 0.5 * (mcat1 - 1.0);'), (135, '    if (joint_type == AUTO_JOINT)       miter_factor = smoothstep(mcat1, mcat2, cos_angle);')], 'deleted': [(129, '    // If joint type is auto, it will bevel for cos(angle) > -0.7,'), (132, '    if (joint_type == AUTO_JOINT)       miter_factor = smoothstep(-0.7, -0.9, cos_angle);')]}",,
manimlib/shaders/quadratic_bezier_stroke/geom.glsl,manimlib/shaders/quadratic_bezier_stroke/geom.glsl,cff3bdf8d4f10f12bbc7cf45eed7c98979706fd7,9f54b85c4e35a09afa58ac915dcb78f305421e4f,Remove unnecessary flat stroke option,"{'added': [], 'deleted': [(168, ""    // TODO, this gives a potentially nice effect that's like a ribbon mostly with its""), (169, '    // broad side to the camera. Currently hard to access via VMobject'), (170, '    if(flat_stroke == 2.0){'), (171, '        // Rotate the step towards the unit normal by an amount depending'), (172, '        // on the camera position'), (173, '        float cos_angle = dot(unit_normal, normalize(camera_position));'), (174, '        float sin_angle = sqrt(max(1 - cos_angle * cos_angle, 0));'), (175, '        step = cos_angle * step + sin_angle * unit_normal;'), (176, '    }'), (177, ''), (178, '    // Set styling'), (179, '    color = finalize_color(joint_color, point, unit_normal);'), (180, '    if (width == 0) scaled_anti_alias_width = -1.0;  // Signal to discard in the frag shader'), (181, '    else scaled_anti_alias_width = 2.0 * anti_alias_width * pixel_size / width;'), (182, '')]}",,
manimlib/shaders/quadratic_bezier_stroke/geom.glsl,manimlib/shaders/quadratic_bezier_stroke/geom.glsl,31b6affabb6ae3b8d7fc9c0300adf697b731fc71,cff3bdf8d4f10f12bbc7cf45eed7c98979706fd7,Push up pointwise styling update,"{'added': [(164, '    // Set styling'), (165, '    color = finalize_color(joint_color, point, unit_normal);'), (166, '    scaled_anti_alias_width = (width == 0) ?'), (167, '        -1.0 : // Signal to discard in the frag shader'), (168, '        2.0 * anti_alias_width * pixel_size / width;'), (169, '')], 'deleted': []}",,
manimlib/shaders/quadratic_bezier_stroke/geom.glsl,manimlib/shaders/quadratic_bezier_stroke/geom.glsl,a4858918ddd58069021c5c608fd39ef51344149a,31b6affabb6ae3b8d7fc9c0300adf697b731fc71,Small reformatting,"{'added': [(133, '    if (joint_type == BEVEL_JOINT){'), (134, '        miter_factor = 0.0;'), (135, '    }else if (joint_type == MITER_JOINT){'), (136, '        miter_factor = 1.0;'), (137, '    }else {'), (138, '        float mcat1 = MITER_COS_ANGLE_THRESHOLD;'), (139, '        float mcat2 = 0.5 * (mcat1 - 1.0);'), (140, '        miter_factor = smoothstep(mcat1, mcat2, cos_angle);'), (141, '    }')], 'deleted': [(132, '    float mcat1 = MITER_COS_ANGLE_THRESHOLD;'), (133, '    float mcat2 = 0.5 * (mcat1 - 1.0);'), (135, '    if (joint_type == AUTO_JOINT)       miter_factor = smoothstep(mcat1, mcat2, cos_angle);'), (136, '    else if (joint_type == BEVEL_JOINT) miter_factor = 0.0;'), (137, '    else                                miter_factor = 1.0;')]}",,
manimlib/utils/shaders.py,manimlib/utils/shaders.py,c7acbe5de63ec4290cdbb5d37ac156f88ff2e76b,a4858918ddd58069021c5c608fd39ef51344149a,Brighten up fill,"{'added': [(185, '                color *= 1.06;')], 'deleted': [(185, '                color.a *= 1.06;')]}",19,19
manimlib/camera/camera.py,manimlib/camera/camera.py,a5ba721f96479dff29b677bde1c6399fb43ce183,c7acbe5de63ec4290cdbb5d37ac156f88ff2e76b,"Cease useless rendering

Change so that with a live window, rendering only happens if there has been an event (mouse motion, key press, etc.) to respond to.","{'added': [(127, '        if self.window:'), (128, '            self.window.clear()'), (232, ''), (233, '        if self.window:'), (234, '            self.window.swap_buffers()'), (235, '            if self.fbo is not self.window_fbo:'), (236, '                self.blit(self.fbo, self.window_fbo)')], 'deleted': [(230, '        if self.window is not None and self.fbo is not self.window_fbo:'), (231, '            self.blit(self.fbo, self.window_fbo)')]}",35,35
manimlib/scene/scene.py,manimlib/scene/scene.py,a5ba721f96479dff29b677bde1c6399fb43ce183,c7acbe5de63ec4290cdbb5d37ac156f88ff2e76b,"Cease useless rendering

Change so that with a live window, rendering only happens if there has been an event (mouse motion, key press, etc.) to respond to.","{'added': [(217, '            return'), (272, '                self.window._has_undrawn_event = True'), (329, '        if self.window and dt == 0 and not self.window.has_undrawn_event():'), (330, ""            # In this case, there's no need for new rendering, but we""), (331, '            # shoudl still listen for new events'), (332, '            self.window._window.dispatch_events()'), (333, '            return'), (334, ''), (340, '            time.sleep(max(vt - rt, 0))'), (536, '        self.real_animation_start_time = time.time()'), (604, '            self.real_animation_start_time = time.time()')], 'deleted': [(217, '            return'), (328, '        if self.window:'), (329, '            self.window.clear()'), (333, '            self.window.swap_buffers()'), (336, '            if rt < vt:'), (337, '                self.update_frame(0)'), (599, '            self.real_animation_start_time = time.time()')]}",230,230
manimlib/window.py,manimlib/window.py,a5ba721f96479dff29b677bde1c6399fb43ce183,c7acbe5de63ec4290cdbb5d37ac156f88ff2e76b,"Cease useless rendering

Change so that with a live window, rendering only happens if there has been an event (mouse motion, key press, etc.) to respond to.","{'added': [(9, 'from functools import wraps'), (43, '        self._has_undrawn_event = True'), (44, ''), (101, '    def has_undrawn_event(self) -> bool:'), (102, '        return self._has_undrawn_event'), (103, ''), (104, '    def swap_buffers(self):'), (105, '        super().swap_buffers()'), (106, '        self._has_undrawn_event = False'), (107, ''), (108, '    @staticmethod'), (109, '    def note_undrawn_event(func: Callable[..., T]) -> Callable[..., T]:'), (110, '        @wraps(func)'), (111, '        def wrapper(self, *args, **kwargs):'), (112, '            func(self, *args, **kwargs)'), (113, '            self._has_undrawn_event = True'), (114, '        return wrapper'), (115, ''), (116, '    @note_undrawn_event'), (123, '    @note_undrawn_event'), (130, '    @note_undrawn_event'), (136, '    @note_undrawn_event'), (142, '    @note_undrawn_event'), (149, '    @note_undrawn_event'), (155, '    @note_undrawn_event'), (161, '    @note_undrawn_event'), (166, '    @note_undrawn_event'), (171, '    @note_undrawn_event'), (176, '    @note_undrawn_event')], 'deleted': []}",23,23
manimlib/scene/scene.py,manimlib/scene/scene.py,65d594796663082ce26365751d264f18f7cf3643,a5ba721f96479dff29b677bde1c6399fb43ce183,Change ignore_skipping name to force_draw,"{'added': [(272, '                self.update_frame(dt=0, force_draw=True)'), (316, '        self.update_frame(force_draw=True)'), (319, '    def update_frame(self, dt: float = 0, force_draw: bool = False) -> None:'), (322, '        if self.skip_animations and not force_draw:'), (328, '        if self.window and dt == 0 and not self.window.has_undrawn_event() and not force_draw:'), (611, '            self.update_frame(dt=0, force_draw=True)')], 'deleted': [(272, '                self.window._has_undrawn_event = True'), (273, '                self.update_frame(dt=0, ignore_skipping=True)'), (317, '        self.update_frame(ignore_skipping=True)'), (320, '    def update_frame(self, dt: float = 0, ignore_skipping: bool = False) -> None:'), (323, '        if self.skip_animations and not ignore_skipping:'), (329, '        if self.window and dt == 0 and not self.window.has_undrawn_event():'), (612, '            self.update_frame(dt=0, ignore_skipping=True)')]}",231,231
manimlib/mobject/types/vectorized_mobject.py,manimlib/mobject/types/vectorized_mobject.py,59235d3eedef07ec5c6748e1a959f3e41eb9a302,65d594796663082ce26365751d264f18f7cf3643,"Include flat stroke in get_style, set_style, match_style","{'added': [(251, '        flat_stroke: bool = False,'), (270, '                    flat=flat_stroke,'), (278, '                    flat=flat_stroke,'), (280, '                    recurse=False,'), (296, '            ""flat_stroke"": bool(self.uniforms[""flat_stroke""]),')], 'deleted': [(276, '                    recurse=False,')]}",318,318
manimlib/scene/scene_file_writer.py,manimlib/scene/scene_file_writer.py,df0ae6fdc94215c0f43f3da3b24bcd386fe51f9f,59235d3eedef07ec5c6748e1a959f3e41eb9a302,Fix missing ignore_skipping -> force_draw,"{'added': [(253, '            self.scene.update_frame(force_draw=True)')], 'deleted': [(253, '            self.scene.update_frame(ignore_skipping=True)')]}",94,94
manimlib/shaders/quadratic_bezier_stroke/frag.glsl,manimlib/shaders/quadratic_bezier_stroke/frag.glsl,04347e7876dca60f004dcf3a0dcdd220f9e62e9f,df0ae6fdc94215c0f43f3da3b24bcd386fe51f9f,Fix thin stroke issue for low resolutions,"{'added': [(5, 'in float anti_alias_prop;'), (11, '    if(anti_alias_prop < 0) discard;'), (16, '    frag_color.a *= smoothstep(0, -anti_alias_prop, signed_dist_to_region);')], 'deleted': [(5, 'in float scaled_anti_alias_width;'), (11, '    if(scaled_anti_alias_width < 0) discard;'), (16, '    frag_color.a *= smoothstep(0, -scaled_anti_alias_width, signed_dist_to_region);')]}",,
manimlib/shaders/quadratic_bezier_stroke/geom.glsl,manimlib/shaders/quadratic_bezier_stroke/geom.glsl,04347e7876dca60f004dcf3a0dcdd220f9e62e9f,df0ae6fdc94215c0f43f3da3b24bcd386fe51f9f,Fix thin stroke issue for low resolutions,"{'added': [(19, 'out float anti_alias_prop;'), (170, '    float aaw = anti_alias_width * pixel_size;'), (171, '    anti_alias_prop = (width == 0) ? -1.0 : 2 * aaw / (width + 2 * aaw);'), (182, '        emit_gl_Position(point + 0.5 * (width + aaw) * sign * step);')], 'deleted': [(19, 'out float scaled_anti_alias_width;'), (170, '    scaled_anti_alias_width = (width == 0) ?'), (171, '        -1.0 : // Signal to discard in the frag shader'), (172, '        2.0 * anti_alias_width * pixel_size / width;'), (183, '        emit_gl_Position(point + 0.5 * width * sign * step);')]}",,
manimlib/utils/shaders.py,manimlib/utils/shaders.py,4a6e6ca64603a4ddcf0e5c82202f9fb762868c41,04347e7876dca60f004dcf3a0dcdd220f9e62e9f,"Double the size of the fill canvas, to effectively do msaa","{'added': [(151, '    # Double the size so as to effectively to 4x multi-sample antialiasing'), (152, ""    size = (2 * cam_config['pixel_width'], 2 * cam_config['pixel_height'])"")], 'deleted': [(151, ""    size = (cam_config['pixel_width'], cam_config['pixel_height'])"")]}",19,19
manimlib/mobject/types/vectorized_mobject.py,manimlib/mobject/types/vectorized_mobject.py,430a88cf131a2229381607a590c1a138269e3db7,4a6e6ca64603a4ddcf0e5c82202f9fb762868c41,"Change default border width to 0, and only draw it for opacity 1","{'added': [(4, 'from functools import reduce'), (8, 'import operator as op'), (106, '        fill_border_width: float = 0.0,'), (195, '        if border_width is not None:'), (196, '            for mob in self.get_family(recurse):'), (197, '                mob.data[""fill_border_width""] = border_width'), (1393, ''), (1394, '            draw_border_width = reduce(op.and_, ['), (1395, '                (not submob._has_stroke) or submob.stroke_behind,'), (1396, ""                submob.data['fill_border_width'][0] > 0,""), (1397, ""                submob.data['fill_rgba'][0, 3] == 1""), (1398, '            ])'), (1399, '            if draw_border_width:')], 'deleted': [(104, '        fill_border_width: float = 0.5,'), (193, '        if border_width is None:'), (194, '            border_width = 0 if self.get_fill_opacity() < 1 else 0.5'), (195, '        for mob in self.get_family(recurse):'), (196, '            mob.data[""fill_border_width""] = border_width'), (442, '        fill_border_width: float = 0,'), (447, '        self.set_fill(border_width=fill_border_width)'), (453, '        fill_border_width: float = 0.5,'), (458, '        self.set_fill(border_width=fill_border_width)'), (1396, '            if (not submob._has_stroke) or submob.stroke_behind:')]}",317,317
manimlib/mobject/mobject.py,manimlib/mobject/mobject.py,174f3186028ec31a0ba2eec61f81549e4d06dc50,430a88cf131a2229381607a590c1a138269e3db7,Push _data_default initialization into init_data,"{'added': [(137, '        self._data_defaults = np.ones(1, dtype=self.data.dtype)')], 'deleted': [(113, '        self._data_defaults = np.ones(1, dtype=self.data.dtype)')]}",559,559
manimlib/mobject/types/vectorized_mobject.py,manimlib/mobject/types/vectorized_mobject.py,3f15715ff1ca7b6cf648683590caf6be9a4f85b6,174f3186028ec31a0ba2eec61f81549e4d06dc50,Use _data_defaults for initializing fill border width,"{'added': [(197, '                data = mob.data if mob.has_points() > 0 else mob._data_defaults'), (198, '                data[""fill_border_width""] = border_width')], 'deleted': [(197, '                mob.data[""fill_border_width""] = border_width')]}",318,318
manimlib/animation/animation.py,manimlib/animation/animation.py,902a4f264e57a0dfbb92ce9b383e44bc99b3acd4,3f15715ff1ca7b6cf648683590caf6be9a4f85b6,Add white space after assert statements,"{'added': [(52, '        assert isinstance(mobject, Mobject)')], 'deleted': [(52, '        assert(isinstance(mobject, Mobject))')]}",39,39
manimlib/animation/composition.py,manimlib/animation/composition.py,902a4f264e57a0dfbb92ce9b383e44bc99b3acd4,3f15715ff1ca7b6cf648683590caf6be9a4f85b6,Add white space after assert statements,"{'added': [(136, '        assert len(self.animations) > 0')], 'deleted': [(136, '        assert(len(self.animations) > 0)')]}",36,36
manimlib/animation/creation.py,manimlib/animation/creation.py,902a4f264e57a0dfbb92ce9b383e44bc99b3acd4,3f15715ff1ca7b6cf648683590caf6be9a4f85b6,Add white space after assert statements,"{'added': [(87, '        assert isinstance(vmobject, VMobject)')], 'deleted': [(87, '        assert(isinstance(vmobject, VMobject))')]}",34,34
manimlib/animation/numbers.py,manimlib/animation/numbers.py,902a4f264e57a0dfbb92ce9b383e44bc99b3acd4,3f15715ff1ca7b6cf648683590caf6be9a4f85b6,Add white space after assert statements,"{'added': [(22, '        assert isinstance(decimal_mob, DecimalNumber)')], 'deleted': [(22, '        assert(isinstance(decimal_mob, DecimalNumber))')]}",4,4
manimlib/animation/transform.py,manimlib/animation/transform.py,902a4f264e57a0dfbb92ce9b383e44bc99b3acd4,3f15715ff1ca7b6cf648683590caf6be9a4f85b6,Add white space after assert statements,"{'added': [(182, '        assert isinstance(method.__self__, Mobject)')], 'deleted': [(182, '        assert(isinstance(method.__self__, Mobject))')]}",52,52
manimlib/camera/camera.py,manimlib/camera/camera.py,902a4f264e57a0dfbb92ce9b383e44bc99b3acd4,3f15715ff1ca7b6cf648683590caf6be9a4f85b6,Add white space after assert statements,"{'added': [(102, '        assert self.window is not None')], 'deleted': [(102, '        assert(self.window is not None)')]}",35,35
manimlib/event_handler/event_dispatcher.py,manimlib/event_handler/event_dispatcher.py,902a4f264e57a0dfbb92ce9b383e44bc99b3acd4,3f15715ff1ca7b6cf648683590caf6be9a4f85b6,Add white space after assert statements,"{'added': [(23, '        assert isinstance(event_listner, EventListener)'), (28, '        assert isinstance(event_listner, EventListener)'), (59, '                assert isinstance(listner, EventListener)')], 'deleted': [(23, '        assert(isinstance(event_listner, EventListener))'), (28, '        assert(isinstance(event_listner, EventListener))'), (59, '                assert(isinstance(listner, EventListener))')]}",33,33
manimlib/mobject/interactive.py,manimlib/mobject/interactive.py,902a4f264e57a0dfbb92ce9b383e44bc99b3acd4,3f15715ff1ca7b6cf648683590caf6be9a4f85b6,Add white space after assert statements,"{'added': [(40, '        assert isinstance(mobject, Mobject)'), (61, '        assert isinstance(mobject, Mobject)'), (122, '        assert isinstance(value, bool)'), (171, '        assert isinstance(value, bool)'), (255, '        assert self.min_value <= value <= self.max_value'), (354, '            assert isinstance(square, Square)')], 'deleted': [(40, '        assert(isinstance(mobject, Mobject))'), (61, '        assert(isinstance(mobject, Mobject))'), (122, '        assert(isinstance(value, bool))'), (171, '        assert(isinstance(value, bool))'), (255, '        assert(self.min_value <= value <= self.max_value)'), (354, '            assert(isinstance(square, Square))')]}",60,60
manimlib/mobject/mobject.py,manimlib/mobject/mobject.py,902a4f264e57a0dfbb92ce9b383e44bc99b3acd4,3f15715ff1ca7b6cf648683590caf6be9a4f85b6,Add white space after assert statements,"{'added': [(128, '        assert isinstance(other, Mobject)'), (132, '        assert isinstance(other, int)'), (231, '        assert data.dtype == self.data.dtype')], 'deleted': [(128, '        assert(isinstance(other, Mobject))'), (132, '        assert(isinstance(other, int))'), (231, '        assert(data.dtype == self.data.dtype)')]}",559,559
manimlib/mobject/mobject_update_utils.py,manimlib/mobject/mobject_update_utils.py,902a4f264e57a0dfbb92ce9b383e44bc99b3acd4,3f15715ff1ca7b6cf648683590caf6be9a4f85b6,Add white space after assert statements,"{'added': [(21, '    assert inspect.ismethod(method)'), (23, '    assert isinstance(mobject, Mobject)')], 'deleted': [(21, '    assert(inspect.ismethod(method))'), (23, '    assert(isinstance(mobject, Mobject))')]}",13,13
manimlib/mobject/probability.py,manimlib/mobject/probability.py,902a4f264e57a0dfbb92ce9b383e44bc99b3acd4,3f15715ff1ca7b6cf648683590caf6be9a4f85b6,Add white space after assert statements,"{'added': [(156, '        assert hasattr(self, ""horizontal_parts"")'), (165, '        assert hasattr(self, ""vertical_parts"")'), (174, '        assert hasattr(self, ""vertical_parts"")')], 'deleted': [(156, '        assert(hasattr(self, ""horizontal_parts""))'), (165, '        assert(hasattr(self, ""vertical_parts""))'), (174, '        assert(hasattr(self, ""vertical_parts""))')]}",39,39
manimlib/mobject/types/surface.py,manimlib/mobject/types/surface.py,902a4f264e57a0dfbb92ce9b383e44bc99b3acd4,3f15715ff1ca7b6cf648683590caf6be9a4f85b6,Add white space after assert statements,"{'added': [(170, '        assert isinstance(smobject, Surface)')], 'deleted': [(170, '        assert(isinstance(smobject, Surface))')]}",47,47
manimlib/mobject/types/vectorized_mobject.py,manimlib/mobject/types/vectorized_mobject.py,902a4f264e57a0dfbb92ce9b383e44bc99b3acd4,3f15715ff1ca7b6cf648683590caf6be9a4f85b6,Add white space after assert statements,"{'added': [(476, '        assert len(anchors) == len(handles) + 1'), (1060, '        assert isinstance(vmobject, VMobject)'), (1262, '        assert len(points) == 0 or len(points) % 2 == 1'), (1272, '        assert len(points) % 2 == 0')], 'deleted': [(476, '        assert(len(anchors) == len(handles) + 1)'), (1060, '        assert(isinstance(vmobject, VMobject))'), (1262, '        assert(len(points) == 0 or len(points) % 2 == 1)'), (1272, '        assert(len(points) % 2 == 0)')]}",318,318
manimlib/scene/scene.py,manimlib/scene/scene.py,902a4f264e57a0dfbb92ce9b383e44bc99b3acd4,3f15715ff1ca7b6cf648683590caf6be9a4f85b6,Add white space after assert statements,"{'added': [(871, '        assert self.window is not None')], 'deleted': [(871, '        assert(self.window is not None)')]}",231,231
manimlib/shader_wrapper.py,manimlib/shader_wrapper.py,902a4f264e57a0dfbb92ce9b383e44bc99b3acd4,3f15715ff1ca7b6cf648683590caf6be9a4f85b6,Add white space after assert statements,"{'added': [(222, '        assert self.vao is not None')], 'deleted': [(222, '        assert(self.vao is not None)')]}",59,59
manimlib/scene/scene.py,manimlib/scene/scene.py,21c0bcb8b68dc3efcfd1089bbd621c1bb8862adb,902a4f264e57a0dfbb92ce9b383e44bc99b3acd4,Don't wait for animations while skipping,"{'added': [(336, '        if self.window and not self.skip_animations:')], 'deleted': [(336, '        if self.window:')]}",232,232
manimlib/mobject/types/vectorized_mobject.py,manimlib/mobject/types/vectorized_mobject.py,108db870872c7aaa7519d52ad29cfd556c1f897a,21c0bcb8b68dc3efcfd1089bbd621c1bb8862adb,"Rather than ignoring border with for non-one opacity, go back to having set_fill default to setting 0 border width for intermediate opacities","{'added': [(194, '        if opacity is not None and 0 < opacity < 1 and border_width is None:'), (195, '            border_width = 0'), (197, '            self.border_width = border_width'), (1397, '            draw_border_width = op.and_('), (1399, '                (not submob._has_stroke) or submob.stroke_behind,'), (1400, '            )')], 'deleted': [(4, 'from functools import reduce'), (1395, '            draw_border_width = reduce(op.and_, ['), (1396, '                (not submob._has_stroke) or submob.stroke_behind,'), (1398, ""                submob.data['fill_rgba'][0, 3] == 1""), (1399, '            ])')]}",321,321
manimlib/shaders/quadratic_bezier_stroke/frag.glsl,manimlib/shaders/quadratic_bezier_stroke/frag.glsl,d8edccdab4a542781477adc1d1dd6cea59d0b94a,108db870872c7aaa7519d52ad29cfd556c1f897a,Fix zero stroke width issue,"{'added': [(4, 'in float dist_to_curve;'), (5, 'in float half_stroke_width;'), (6, 'in float half_anti_alias_width;'), (12, '    if(half_stroke_width == 0) discard;'), (16, '    float signed_dist_to_region = abs(dist_to_curve) - half_stroke_width;'), (17, '    frag_color.a *= smoothstep(half_anti_alias_width, -half_anti_alias_width, signed_dist_to_region);')], 'deleted': [(4, 'in float scaled_signed_dist_to_curve;'), (5, 'in float anti_alias_prop;'), (11, '    if(anti_alias_prop < 0) discard;'), (15, '    float signed_dist_to_region = abs(scaled_signed_dist_to_curve) - 1.0;'), (16, '    frag_color.a *= smoothstep(0, -anti_alias_prop, signed_dist_to_region);')]}",,
manimlib/shaders/quadratic_bezier_stroke/geom.glsl,manimlib/shaders/quadratic_bezier_stroke/geom.glsl,d8edccdab4a542781477adc1d1dd6cea59d0b94a,108db870872c7aaa7519d52ad29cfd556c1f897a,Fix zero stroke width issue,"{'added': [(19, 'out float dist_to_curve;'), (20, 'out float half_stroke_width;'), (21, 'out float half_anti_alias_width;'), (171, '    half_anti_alias_width = 0.5 * anti_alias_width * pixel_size;'), (172, '    half_stroke_width = 0.5 * width;'), (182, '        dist_to_curve = sign * (half_stroke_width + half_anti_alias_width);'), (183, '        emit_gl_Position(point + dist_to_curve * step);')], 'deleted': [(19, 'out float anti_alias_prop;'), (20, 'out float scaled_signed_dist_to_curve;'), (170, '    float aaw = anti_alias_width * pixel_size;'), (171, '    anti_alias_prop = (width == 0) ? -1.0 : 2 * aaw / (width + 2 * aaw);'), (181, '        scaled_signed_dist_to_curve = sign;'), (182, '        emit_gl_Position(point + 0.5 * (width + aaw) * sign * step);')]}",,
manimlib/shaders/quadratic_bezier_stroke/vert.glsl,manimlib/shaders/quadratic_bezier_stroke/vert.glsl,0267740bdec6f149f4dccdbd75b8103f3249555c,d8edccdab4a542781477adc1d1dd6cea59d0b94a,Change STROKE_WIDTH_CONVERSION width back to older value,"{'added': [(18, 'const float STROKE_WIDTH_CONVERSION = 0.01;')], 'deleted': [(18, 'const float STROKE_WIDTH_CONVERSION = 0.015;')]}",,
manimlib/mobject/geometry.py,manimlib/mobject/geometry.py,c20ce8d6332daa0b741b985e052d92480cca99f1,0267740bdec6f149f4dccdbd75b8103f3249555c,Have arrows default to flat stroke,"{'added': [(645, '        flat_stroke: bool = True,'), (663, '            flat_stroke=flat_stroke,')], 'deleted': []}",138,138
manimlib/mobject/types/vectorized_mobject.py,manimlib/mobject/types/vectorized_mobject.py,bb42b66201d0c73f5e80015657659e3c81b99bed,c20ce8d6332daa0b741b985e052d92480cca99f1,Include fill border width in style,"{'added': [(250, '        fill_border_width: float | None = None,'), (267, '                    border_width=fill_border_width,'), (299, '            ""fill_border_width"": data[\'fill_border_width\'].copy(),')], 'deleted': []}",321,321
manimlib/mobject/numbers.py,manimlib/mobject/numbers.py,ccc84f4ab14b8fded450c84e4945e98f8260c7e5,bb42b66201d0c73f5e80015657659e3c81b99bed,Give Numbers a default border width,"{'added': [(33, '        fill_border_width: float = 0.5,'), (61, '            fill_border_width=fill_border_width,')], 'deleted': []}",39,39
manimlib/mobject/types/vectorized_mobject.py,manimlib/mobject/types/vectorized_mobject.py,0efa96e399a3b6f5f9c1e30f4c195f39f04570dd,ccc84f4ab14b8fded450c84e4945e98f8260c7e5,Just use L-inf norm for point equality,"{'added': [(753, '        return all(abs(p1 - p0) < self.tolerance_for_point_equality)')], 'deleted': [(753, '        return get_norm(p1 - p0) < self.tolerance_for_point_equality')]}",321,321
manimlib/mobject/mobject.py,manimlib/mobject/mobject.py,f9b9cf69fdea86f1d591613131ef7d0d18728300,0efa96e399a3b6f5f9c1e30f4c195f39f04570dd,"Update so that vbo is not recreated on each from, but is read into","{'added': [(2053, '                shader_wrapper.load_data()')], 'deleted': [(2053, '                shader_wrapper.generate_vao()')]}",559,559
manimlib/shader_wrapper.py,manimlib/shader_wrapper.py,f9b9cf69fdea86f1d591613131ef7d0d18728300,0efa96e399a3b6f5f9c1e30f4c195f39f04570dd,"Update so that vbo is not recreated on each from, but is read into","{'added': [(232, '    def get_vertex_buffer_object(self):'), (233, '        self.vbo = self.ctx.buffer(self.vert_data)'), (236, '    def get_index_buffer_object(self):'), (237, '        if len(self.vert_indices) > 0:'), (241, '    def load_data(self):'), (242, '        if self.vao is None:'), (243, '            self.generate_vao()'), (244, '        elif self.vao.vertices != len(self.vert_data):'), (245, '            self.release()'), (246, '            self.generate_vao()'), (247, '        else:'), (248, '            self.vbo.write(self.vert_data)'), (249, '            if self.ibo is not None:'), (250, '                self.ibo.write(self.self.vert_indices.astype(np.uint32))'), (251, ''), (252, '    def generate_vao(self):'), (254, '        vbo = self.get_vertex_buffer_object()'), (255, '        ibo = self.get_index_buffer_object()')], 'deleted': [(232, '    def get_vertex_buffer_object(self, refresh: bool = True):'), (233, '        if refresh:'), (234, '            self.vbo = self.ctx.buffer(self.vert_data)'), (237, '    def get_index_buffer_object(self, refresh: bool = True):'), (238, '        if refresh and len(self.vert_indices) > 0:'), (242, '    def generate_vao(self, refresh: bool = True):'), (243, '        self.release()'), (245, '        vbo = self.get_vertex_buffer_object(refresh)'), (246, '        ibo = self.get_index_buffer_object(refresh)')]}",61,61
manimlib/mobject/mobject.py,manimlib/mobject/mobject.py,24b160f9f9c3fde3a6c0f735f75df259173e32c3,f9b9cf69fdea86f1d591613131ef7d0d18728300,"Update VMobject shader wrapper

Use a combined VBO
Render with TRIANGLE_STRIP, and ignore every other","{'added': [], 'deleted': [(2052, '            for shader_wrapper in self.shader_wrappers:'), (2053, '                shader_wrapper.load_data()')]}",558,558
