old_file path,new_file path,commit SHA,parent commit SHA,commit message,diff_myers,diff_hist,Matches
manimlib/utils/shaders.py,manimlib/utils/shaders.py,e7c540f4159e1dc0ba25e3f4273907942aa50c61,76fdd02db05a6cdd6236c3b0a7a8ebace9586a7d,"Move texture id tracking to ShaderWrapper

Rather than having a globally unique id for each texture, dynamically allocate new texure ids within each ShaderWrapper, so that there is no upper bound on how many textures can be used.","[(22, '# Global maps to reflect uniform status')]","[(22, '# Global maps updated as textures are allocated'), (23, 'ID_TO_TEXTURE: dict[int, moderngl.Texture] = dict()'), (37, 'def get_texture_id(texture: moderngl.Texture) -> int:'), (38, '    tid = 0'), (39, '    while tid in ID_TO_TEXTURE:'), (40, '        tid += 1'), (41, '    ID_TO_TEXTURE[tid] = texture'), (42, '    texture.use(location=tid)'), (43, '    return tid'), (44, ''), (45, ''), (46, 'def release_texture(texture_id: int):'), (47, '    texture = ID_TO_TEXTURE.pop(texture_id, None)'), (48, '    if texture is not None:'), (49, '        texture.release()'), (50, ''), (51, '')]",No
manimlib/camera/camera.py,manimlib/camera/camera.py,8f1299929fd97543711169e3e61cf25fe77fa1fe,e7c540f4159e1dc0ba25e3f4273907942aa50c61,Swap window buffer after blit from another fbo,"[(237, '                self.window.swap_buffers()')]",[],No
manimlib/mobject/mobject.py,manimlib/mobject/mobject.py,133cec97259dbeceb4b91165d59ee0fc01af06eb,0b5e9d4a8bda88a9ccd69477e3d80b5512c61160,zorder -> z_index,"[(86, '        z_index: int = 0,')]","[(86, '        zorder: int = 0,')]",No
manimlib/mobject/mobject.py,manimlib/mobject/mobject.py,c8326d1ccefe8fc32377040d3af33aecda91bf50,133cec97259dbeceb4b91165d59ee0fc01af06eb,zorder -> z_index,"[(94, '        self.z_index = z_index')]","[(94, '        self.zorder = zorder')]",No
manimlib/scene/scene.py,manimlib/scene/scene.py,08f7cb8d3e82e553ba481077391cea0d003be789,c8326d1ccefe8fc32377040d3af33aecda91bf50,zorder -> z_index,"[(423, '        self.mobjects = [self.mobjects[0]]+sorted(self.mobjects[1:], key=lambda m:(m.z_index, m._scene_order))')]","[(423, '        self.mobjects = [self.mobjects[0]]+sorted(self.mobjects[1:], key=lambda m:(m.zorder,m._scene_order))')]",No
manimlib/camera/camera_frame.py,manimlib/camera/camera_frame.py,1f55832a6afe166b054a8497daf85e264582de66,aebf2220a6c5b840bbebea1501b8806a38a083b7,Clean up around z_index,"[(32, '        # This keeps it ordered first in a scene'), (33, '        z_index=-1,'), (36, '        super().__init__(z_index=z_index, **kwargs)')]","[(34, '        super().__init__(**kwargs)')]",No
manimlib/mobject/mobject.py,manimlib/mobject/mobject.py,1f55832a6afe166b054a8497daf85e264582de66,aebf2220a6c5b840bbebea1501b8806a38a083b7,Clean up around z_index,"[(1248, '    def set_z_index(self, z_index: int) -> Self:'), (1249, '        self.z_index = z_index'), (1250, '        return self'), (1251, '')]","[(97, '        self._scene_order = 0')]",No
manimlib/scene/scene.py,manimlib/scene/scene.py,1f55832a6afe166b054a8497daf85e264582de66,aebf2220a6c5b840bbebea1501b8806a38a083b7,Clean up around z_index,"[(418, ''), (419, '        # Reorder based on z_index'), (420, '        id_to_scene_order = {id(m): idx for idx, m in enumerate(self.mobjects)}'), (421, '        self.mobjects.sort(key=lambda m: (m.z_index, id_to_scene_order[id(m)]))'), (422, '')]","[(417, '        idx = 0'), (418, '        scene_order = len(self.mobjects)'), (419, '        for m in new_mobjects:'), (420, '            m._scene_order = scene_order+idx'), (421, '            idx += 1'), (423, '        self.mobjects = [self.mobjects[0]]+sorted(self.mobjects[1:], key=lambda m:(m.z_index, m._scene_order))')]",No
manimlib/camera/camera.py,manimlib/camera/camera.py,6d23df0497f16d442fcc5044d5664697c4c07b3e,05a89d754e1a3c060ac3845a4493f06eb39b73c6,Clean up changes associated with fixing aspect ratio issue,"[(9, 'from manimlib.constants import ASPECT_RATIO'), (13, 'from manimlib.constants import FRAME_HEIGHT'), (250, '            frame_rescale_factors=('), (251, '                2.0 / FRAME_WIDTH,'), (252, '                2.0 / FRAME_HEIGHT,'), (253, '                frame.get_scale() / frame.get_focal_distance(),'), (254, '            ),')]","[(247, '            focal_distance=frame.get_focal_distance() / frame.get_scale(),')]",No
manimlib/config.py,manimlib/config.py,6d23df0497f16d442fcc5044d5664697c4c07b3e,05a89d754e1a3c060ac3845a4493f06eb39b73c6,Clean up changes associated with fixing aspect ratio issue,"[(526, ''), (530, ''), (535, ''), (540, ''), (543, ""    return cam_config['pixel_height']"")]","[(539, ""    return cam_config['pixel_height']"")]",No
manimlib/constants.py,manimlib/constants.py,6d23df0497f16d442fcc5044d5664697c4c07b3e,05a89d754e1a3c060ac3845a4493f06eb39b73c6,Clean up changes associated with fixing aspect ratio issue,"[(4, 'from manimlib.config import get_aspect_ratio'), (5, 'from manimlib.config import get_default_pixel_width'), (6, 'from manimlib.config import get_default_pixel_height'), (7, 'from manimlib.config import get_frame_height')]","[(4, 'from manimlib.config import get_aspect_ratio,get_default_pixel_width,get_default_pixel_height,get_frame_height')]",No
manimlib/shaders/inserts/emit_gl_Position.glsl,manimlib/shaders/inserts/emit_gl_Position.glsl,6d23df0497f16d442fcc5044d5664697c4c07b3e,05a89d754e1a3c060ac3845a4493f06eb39b73c6,Clean up changes associated with fixing aspect ratio issue,"[(4, 'uniform vec3 frame_rescale_factors;'), (11, '    result.xyz *= frame_rescale_factors;')]","[(4, ''), (5, 'const float DEFAULT_FRAME_HEIGHT = 8.0;'), (6, 'const float ASPECT_RATIO = 16.0 / 9.0;'), (7, 'const float X_SCALE = 2.0 / DEFAULT_FRAME_HEIGHT / ASPECT_RATIO;'), (8, 'const float Y_SCALE = 2.0 / DEFAULT_FRAME_HEIGHT;'), (15, '    result.x *= X_SCALE;'), (16, '    result.y *= Y_SCALE;'), (17, '    result.z /= focal_distance;')]",No
manimlib/utils/shaders.py,manimlib/utils/shaders.py,6d23df0497f16d442fcc5044d5664697c4c07b3e,05a89d754e1a3c060ac3845a4493f06eb39b73c6,Clean up changes associated with fixing aspect ratio issue,[],"[(10, 'from manimlib.config import parse_cli'), (11, 'from manimlib.config import get_configuration'), (12, 'from manimlib.constants import ASPECT_RATIO'), (101, ''), (102, '        result = re.sub(r""\\s+ASPECT_RATIO\\s+=\\s+[\\s0-9/.]+"", f"" ASPECT_RATIO = {ASPECT_RATIO}"", result)')]",No
manimlib/mobject/types/image_mobject.py,manimlib/mobject/types/image_mobject.py,8eac976c8dfe72d7f47bf9b1143b9d209c0793aa,9eda000a9778c733ba37497f032931a4a3e21b1d,Tweak moderngl import in ImageMobject,"[(4, 'import moderngl'), (28, '    render_primitive: int = moderngl.TRIANGLES')]","[(5, 'from moderngl import TRIANGLES'), (28, '    render_primitive: int = TRIANGLES')]",No
manimlib/mobject/mobject.py,manimlib/mobject/mobject.py,95fca885c920e469ca718e72d383f8790e3a6dca,8eac976c8dfe72d7f47bf9b1143b9d209c0793aa,Push clip plane functionality up to all Mobjects,"[(145, '            ""clip_plane"": np.zeros(4),'), (1950, '    def set_clip_plane('), (1951, '        self,'), (1952, '        vect: Vect3 | None = None,'), (1953, '        threshold: float | None = None'), (1954, '    ) -> Self:'), (1955, '        if vect is not None:'), (1956, '            self.uniforms[""clip_plane""][:3] = vect'), (1957, '        if threshold is not None:'), (1958, '            self.uniforms[""clip_plane""][3] = threshold'), (1959, '        return self'), (1960, ''), (1961, '    def deactivate_clip_plane(self) -> Self:'), (1962, '        self.uniforms[""clip_plane""][:] = 0'), (1963, '        return self'), (1964, '')]",[],No
manimlib/mobject/types/surface.py,manimlib/mobject/types/surface.py,95fca885c920e469ca718e72d383f8790e3a6dca,8eac976c8dfe72d7f47bf9b1143b9d209c0793aa,Push clip plane functionality up to all Mobjects,[],"[(68, '    def init_uniforms(self):'), (69, '        super().init_uniforms()'), (70, '        self.uniforms[""clip_plane""] = np.zeros(4)'), (71, ''), (219, '    def set_clip_plane('), (220, '        self,'), (221, '        vect: Vect3 | None = None,'), (222, '        threshold: float | None = None'), (223, '    ) -> Self:'), (224, '        if vect is not None:'), (225, '            self.uniforms[""clip_plane""][:3] = vect'), (226, '        if threshold is not None:'), (227, '            self.uniforms[""clip_plane""][3] = threshold'), (228, '        return self'), (229, ''), (230, '    def deactivate_clip_plane(self) -> Self:'), (231, '        self.uniforms[""clip_plane""][:] = 0'), (232, '        return self'), (233, '')]",No
manimlib/shaders/inserts/emit_gl_Position.glsl,manimlib/shaders/inserts/emit_gl_Position.glsl,95fca885c920e469ca718e72d383f8790e3a6dca,8eac976c8dfe72d7f47bf9b1143b9d209c0793aa,Push clip plane functionality up to all Mobjects,"[(5, 'uniform vec4 clip_plane;'), (17, ''), (18, '    if(clip_plane.xyz != vec3(0.0, 0.0, 0.0)){'), (19, '        gl_ClipDistance[0] = dot(vec4(point, 1.0), clip_plane);'), (20, '    }')]",[],No
manimlib/shaders/surface/vert.glsl,manimlib/shaders/surface/vert.glsl,95fca885c920e469ca718e72d383f8790e3a6dca,8eac976c8dfe72d7f47bf9b1143b9d209c0793aa,Push clip plane functionality up to all Mobjects,[],"[(3, 'uniform vec4 clip_plane;'), (4, ''), (20, ''), (21, '    if(clip_plane.xyz != vec3(0.0, 0.0, 0.0)){'), (22, '        gl_ClipDistance[0] = dot(vec4(point, 1.0), clip_plane);'), (23, '    }')]",No
manimlib/utils/debug.py,manimlib/utils/debug.py,3e7244b90bd0d8ecee51d457f41678d8c40544f8,95fca885c920e469ca718e72d383f8790e3a6dca,Fix bad argument,"[(30, '        label.set_backstroke(BLACK, 5)')]","[(30, '        label.set_stroke(BLACK, 5, background=True)')]",No
manimlib/utils/iterables.py,manimlib/utils/iterables.py,62a4ea5165617bf8f0472b1d5f1cbaf504d0a943,3e7244b90bd0d8ecee51d457f41678d8c40544f8,Update description of remove_list_redundancies,"[(19, '    Remove duplicate elements while preserving order.')]","[(19, '    Used instead of list(set(l)) to maintain order')]",No
manimlib/utils/shaders.py,manimlib/utils/shaders.py,080410930158588e380a8d8b3f462d9001afad89,62a4ea5165617bf8f0472b1d5f1cbaf504d0a943,Flatten uniform arrays,"[(70, '        value = tuple(value.flatten())')]","[(70, '        value = tuple(value)')]",No
manimlib/mobject/vector_field.py,manimlib/mobject/vector_field.py,217eb6b486cf0d1c8f6e0d9d6fb06593165bab3c,080410930158588e380a8d8b3f462d9001afad89,Move new VectorField from optics projects into main repo,"[(8, 'from manimlib.constants import BLUE, WHITE'), (9, 'from manimlib.constants import ORIGIN'), (19, 'from manimlib.utils.iterables import cartesian_product'), (123, ''), (124, 'class VectorField(VMobject):'), (125, '    def __init__('), (126, '        self,'), (127, '        func,'), (128, '        stroke_color: ManimColor = BLUE,'), (129, '        stroke_opacity: float = 1.0,'), (130, '        center: Vect3 = ORIGIN,'), (131, '        sample_points: Optional[Vect3Array] = None,'), (132, '        x_density: float = 2.0,'), (133, '        y_density: float = 2.0,'), (134, '        z_density: float = 2.0,'), (135, '        width: float = 14.0,'), (136, '        height: float = 8.0,'), (137, '        depth: float = 0.0,'), (138, '        stroke_width: float = 2,'), (139, '        tip_width_ratio: float = 4,'), (140, '        tip_len_to_width: float = 0.01,'), (141, '        max_vect_len: float | None = None,'), (142, '        min_drawn_norm: float = 1e-2,'), (143, '        flat_stroke: bool = False,'), (144, '        norm_to_opacity_func=None,'), (145, '        norm_to_rgb_func=None,'), (146, '        **kwargs'), (147, '    ):'), (148, '        self.func = func'), (149, '        self.stroke_width = stroke_width'), (150, '        self.tip_width_ratio = tip_width_ratio'), (151, '        self.tip_len_to_width = tip_len_to_width'), (152, '        self.min_drawn_norm = min_drawn_norm'), (153, '        self.norm_to_opacity_func = norm_to_opacity_func'), (154, '        self.norm_to_rgb_func = norm_to_rgb_func'), (155, ''), (156, '        if max_vect_len is not None:'), (157, '            self.max_vect_len = max_vect_len'), (158, '        else:'), (159, '            densities = np.array([x_density, y_density, z_density])'), (160, '            dims = np.array([width, height, depth])'), (161, '            self.max_vect_len = 1.0 / densities[dims > 0].mean()'), (162, ''), (163, '        if sample_points is None:'), (164, '            self.sample_points = self.get_sample_points('), (165, '                center, width, height, depth,'), (166, '                x_density, y_density, z_density'), (167, '            )'), (168, '        else:'), (169, '            self.sample_points = sample_points'), (170, ''), (171, '        self.init_base_stroke_width_array(len(self.sample_points))'), (172, ''), (173, '        super().__init__('), (174, '            stroke_color=stroke_color,'), (175, '            stroke_opacity=stroke_opacity,'), (176, '            flat_stroke=flat_stroke,'), (177, '            **kwargs'), (178, '        )'), (179, ''), (180, '        n_samples = len(self.sample_points)'), (181, '        self.set_points(np.zeros((8 * n_samples - 1, 3)))'), (182, '        self.set_stroke(width=stroke_width)'), (183, ""        self.set_joint_type('no_joint')""), (184, '        self.update_vectors()'), (185, ''), (186, '    def get_sample_points('), (187, '        self,'), (188, '        center: np.ndarray,'), (189, '        width: float,'), (190, '        height: float,'), (191, '        depth: float,'), (192, '        x_density: float,'), (193, '        y_density: float,'), (194, '        z_density: float'), (195, '    ) -> np.ndarray:'), (196, '        to_corner = np.array([width / 2, height / 2, depth / 2])'), (197, '        spacings = 1.0 / np.array([x_density, y_density, z_density])'), (198, '        to_corner = spacings * (to_corner / spacings).astype(int)'), (199, '        lower_corner = center - to_corner'), (200, '        upper_corner = center + to_corner + spacings'), (201, '        return cartesian_product(*('), (202, '            np.arange(low, high, space)'), (203, '            for low, high, space in zip(lower_corner, upper_corner, spacings)'), (204, '        ))'), (205, ''), (206, '    def init_base_stroke_width_array(self, n_sample_points):'), (207, '        arr = np.ones(8 * n_sample_points - 1)'), (208, '        arr[4::8] = self.tip_width_ratio'), (209, '        arr[5::8] = self.tip_width_ratio * 0.5'), (210, '        arr[6::8] = 0'), (211, '        arr[7::8] = 0'), (212, '        self.base_stroke_width_array = arr'), (213, ''), (214, '    def set_sample_points(self, sample_points: Vect3Array):'), (215, '        self.sample_points = sample_points'), (216, '        return self'), (217, ''), (218, '    def set_stroke(self, color=None, width=None, opacity=None, behind=None, flat=None, recurse=True):'), (219, '        super().set_stroke(color, None, opacity, behind, flat, recurse)'), (220, '        if width is not None:'), (221, '            self.set_stroke_width(float(width))'), (222, '        return self'), (223, ''), (224, '    def set_stroke_width(self, width: float):'), (225, '        if self.get_num_points() > 0:'), (226, '            self.get_stroke_widths()[:] = width * self.base_stroke_width_array'), (227, '            self.stroke_width = width'), (228, '        return self'), (229, ''), (230, '    def update_vectors(self):'), (231, '        tip_width = self.tip_width_ratio * self.stroke_width'), (232, '        tip_len = self.tip_len_to_width * tip_width'), (233, '        samples = self.sample_points'), (234, ''), (235, '        # Get raw outputs and lengths'), (236, '        outputs = self.func(samples)'), (237, '        norms = np.linalg.norm(outputs, axis=1)[:, np.newaxis]'), (238, ''), (239, '        # How long should the arrows be drawn?'), (240, '        max_len = self.max_vect_len'), (241, '        if max_len < np.inf:'), (242, '            drawn_norms = max_len * np.tanh(norms / max_len)'), (243, '        else:'), (244, '            drawn_norms = norms'), (245, ''), (246, ""        # What's the distance from the base of an arrow to""), (247, '        # the base of its head?'), (248, '        dist_to_head_base = np.clip(drawn_norms - tip_len, 0, np.inf)'), (249, ''), (250, '        # Set all points'), (251, '        unit_outputs = np.zeros_like(outputs)'), (252, '        np.true_divide(outputs, norms, out=unit_outputs, where=(norms > self.min_drawn_norm))'), (253, ''), (254, '        points = self.get_points()'), (255, '        points[0::8] = samples'), (256, '        points[2::8] = samples + dist_to_head_base * unit_outputs'), (257, '        points[4::8] = points[2::8]'), (258, '        points[6::8] = samples + drawn_norms * unit_outputs'), (259, '        for i in (1, 3, 5):'), (260, '            points[i::8] = 0.5 * (points[i - 1::8] + points[i + 1::8])'), (261, '        points[7::8] = points[6:-1:8]'), (262, ''), (263, '        # Adjust stroke widths'), (264, '        width_arr = self.stroke_width * self.base_stroke_width_array'), (265, '        width_scalars = np.clip(drawn_norms / tip_len, 0, 1)'), (266, '        width_scalars = np.repeat(width_scalars, 8)[:-1]'), (267, '        self.get_stroke_widths()[:] = width_scalars * width_arr'), (268, ''), (269, '        # Potentially adjust opacity and color'), (270, '        if self.norm_to_opacity_func is not None:'), (271, '            self.get_stroke_opacities()[:] = self.norm_to_opacity_func('), (272, '                np.repeat(norms, 8)[:-1]'), (273, '            )'), (274, '        if self.norm_to_rgb_func is not None:'), (275, '            self.get_stroke_colors()'), (276, ""            self.data['stroke_rgba'][:, :3] = self.norm_to_rgb_func(""), (277, '                np.repeat(norms, 8)[:-1]'), (278, '            )'), (279, ''), (280, '        self.note_changed_data()'), (281, '        return self'), (282, ''), (283, ''), (284, 'class TimeVaryingVectorField(VectorField):'), (285, '    def __init__('), (286, '        self,'), (287, '        # Takes in an array of points and a float for time'), (288, '        time_func,'), (289, '        **kwargs'), (290, '    ):'), (291, '        self.time = 0'), (292, '        super().__init__(func=lambda p: time_func(p, self.time), **kwargs)'), (293, '        self.add_updater(lambda m, dt: m.increment_time(dt))'), (294, '        always(self.update_vectors)'), (295, ''), (296, '    def increment_time(self, dt):'), (297, '        self.time += dt'), (298, ''), (299, ''), (300, 'class OldVectorField(VGroup):')]","[(8, 'from manimlib.constants import WHITE'), (121, 'class VectorField(VGroup):')]",No
manimlib/mobject/types/vectorized_mobject.py,manimlib/mobject/types/vectorized_mobject.py,1f8ad5be167081293b394bd89b0e71442a2a6eda,217eb6b486cf0d1c8f6e0d9d6fb06593165bab3c,Fix pfp for null curves,"[(769, '        if num_curves == 0:'), (770, '            return self.get_center()')]",[],No
manimlib/scene/scene.py,manimlib/scene/scene.py,ccb9977a67f65b6a957cdc83be726655fcf7fa50,9eda000a9778c733ba37497f032931a4a3e21b1d,"Update scene.py to make scene.time more accurate

When the time intervals are (0, dt, 2dt, ...), during the first frame processing, only the video is inserted, but the update parameter is 0, which causes scene.time to be inaccurate. The correct time intervals should be (dt, 2dt, ...)","[(555, '        times = np.arange(0, run_time, 1 / self.camera.fps) + 1 / self.camera.fps')]","[(555, '        times = np.arange(0, run_time, 1 / self.camera.fps)')]",No
manimlib/animation/animation.py,manimlib/animation/animation.py,fea7096cbe5eb1fb77d96ed1a1bc6a429366fe11,1f8ad5be167081293b394bd89b0e71442a2a6eda,Change default animation behavior to suspend_mobject_updating=False,"[(7, 'from manimlib.utils.iterables import remove_list_redundancies'), (41, '        # If set to True, the mobject itself will have its internal updaters called,'), (42, '        # but the start or target mobjects would not be suspended. To completely suspend'), (43, '        # updating, call mobject.suspend_updating() before the animation'), (44, '        suspend_mobject_updating: bool = False,'), (106, '        Transforms) target_mobject.'), (113, '        # updating of self.mobject.'), (118, '        items = remove_list_redundancies(items)')]","[(40, '        suspend_mobject_updating: bool = True,'), (68, ""            # All calls to self.mobject's internal updaters""), (69, '            # during the animation, either from this Animation'), (70, '            # or from the surrounding scene, should do nothing.'), (71, '            # It is, however, okay and desirable to call'), (72, '            # the internal updaters of self.starting_mobject,'), (73, '            # or any others among self.get_all_mobjects()'), (108, '        Transforms) target_mobject.  Note, since typically'), (109, '        (always?) self.mobject will have its updating'), (110, '        suspended during the animation, this will do'), (111, '        nothing to self.mobject.'), (118, '        # updating of self.mobject.  Besides, in'), (119, '        # most cases its updating is suspended anyway'), (124, '        items = list(set(items))')]",No
manimlib/mobject/types/vectorized_mobject.py,manimlib/mobject/types/vectorized_mobject.py,f0bf50eb7f5f71136564f1c489d013a805a9992c,9eda000a9778c733ba37497f032931a4a3e21b1d,Remove use of gl_VertexID,"[(1277, '        return [self.data[self.get_outer_vert_indices()]]')]","[(1277, '        return [self.data, self.data[-1:]]')]",No
manimlib/shader_wrapper.py,manimlib/shader_wrapper.py,f0bf50eb7f5f71136564f1c489d013a805a9992c,9eda000a9778c733ba37497f032931a4a3e21b1d,Remove use of gl_VertexID,"[(228, '        render_primitive: int = moderngl.TRIANGLES,')]","[(228, '        render_primitive: int = moderngl.TRIANGLE_STRIP,')]",No
manimlib/shaders/quadratic_bezier/depth/geom.glsl,manimlib/shaders/quadratic_bezier/depth/geom.glsl,f0bf50eb7f5f71136564f1c489d013a805a9992c,9eda000a9778c733ba37497f032931a4a3e21b1d,Remove use of gl_VertexID,[],"[(8, 'in int v_vert_index[3];'), (25, '    // Vector graphic shaders use TRIANGLE_STRIP, but only'), (26, '    // every other one needs to be rendered'), (27, '    if (v_vert_index[0] % 2 != 0) return;'), (28, '')]",No
manimlib/shaders/quadratic_bezier/depth/vert.glsl,manimlib/shaders/quadratic_bezier/depth/vert.glsl,f0bf50eb7f5f71136564f1c489d013a805a9992c,9eda000a9778c733ba37497f032931a4a3e21b1d,Remove use of gl_VertexID,[],"[(8, 'out int v_vert_index;'), (13, '    v_vert_index = gl_VertexID;')]",No
manimlib/shaders/quadratic_bezier/fill/geom.glsl,manimlib/shaders/quadratic_bezier/fill/geom.glsl,f0bf50eb7f5f71136564f1c489d013a805a9992c,9eda000a9778c733ba37497f032931a4a3e21b1d,Remove use of gl_VertexID,[],"[(9, 'in int v_vert_index[3];'), (47, '    // Vector graphic shaders use TRIANGLE_STRIP, but only'), (48, '    // every other one needs to be rendered'), (49, '    if (v_vert_index[0] % 2 != 0) return;'), (50, '')]",No
manimlib/shaders/quadratic_bezier/fill/vert.glsl,manimlib/shaders/quadratic_bezier/fill/vert.glsl,f0bf50eb7f5f71136564f1c489d013a805a9992c,9eda000a9778c733ba37497f032931a4a3e21b1d,Remove use of gl_VertexID,[],"[(10, 'out int v_vert_index;'), (16, '    v_vert_index = gl_VertexID;')]",No
manimlib/shaders/quadratic_bezier/stroke/geom.glsl,manimlib/shaders/quadratic_bezier/stroke/geom.glsl,f0bf50eb7f5f71136564f1c489d013a805a9992c,9eda000a9778c733ba37497f032931a4a3e21b1d,Remove use of gl_VertexID,[],"[(18, 'in int v_vert_index[3];'), (159, '    // Vector graphic shaders use TRIANGLE_STRIP, but only'), (160, '    // every other one needs to be rendered'), (161, '    if (v_vert_index[0] % 2 != 0) return;'), (162, '')]",No
manimlib/shaders/quadratic_bezier/stroke/vert.glsl,manimlib/shaders/quadratic_bezier/stroke/vert.glsl,f0bf50eb7f5f71136564f1c489d013a805a9992c,9eda000a9778c733ba37497f032931a4a3e21b1d,Remove use of gl_VertexID,[],"[(19, 'out int v_vert_index;'), (29, '    v_vert_index = gl_VertexID;')]",No
manimlib/mobject/svg/special_tex.py,manimlib/mobject/svg/special_tex.py,bddd9c35eaf27e70d5c9d4770df6dd1aa9eeab73,fea7096cbe5eb1fb77d96ed1a1bc6a429366fe11,Tiny formatting,[],"[(18, '')]",No
manimlib/scene/interactive_scene.py,manimlib/scene/interactive_scene.py,cf37f34e1fdca0f39af8dd9de4e3b7de4453a978,bddd9c35eaf27e70d5c9d4770df6dd1aa9eeab73,Add copy cursor position option,"[(510, '        elif char == ""c"" and modifiers == SHIFT_MODIFIER:'), (511, '            self.copy_cursor_position()'), (636, ''), (637, '    def copy_cursor_position(self):'), (638, '        pyperclip.copy(str(tuple(self.mouse_point.get_center().round(2))))')]",[],No
manimlib/mobject/types/vectorized_mobject.py,manimlib/mobject/types/vectorized_mobject.py,512fb897264ea094073120ebb3b4b8297dbac2cc,f0bf50eb7f5f71136564f1c489d013a805a9992c,Save VMobject. outer_vert_indices,"[(1051, '        if self.outer_vert_indices is None:'), (1052, '            # Creates the pattern (0, 1, 2, 2, 3, 4, 4, 5, 6, ...)'), (1053, '            self.outer_vert_indices = (np.arange(1, 3 * n_curves + 1) * 2) // 3'), (1054, '        return self.outer_vert_indices'), (1212, '    def resize_points('), (1213, '        self,'), (1214, '        new_length: int,'), (1215, '        resize_func: Callable[[np.ndarray, int], np.ndarray] = resize_array'), (1216, '    ) -> Self:'), (1217, '        self.outer_vert_indices = None'), (1218, '        return super().resize_points(new_length, resize_func)'), (1219, '')]","[(1051, '        # Creates the pattern (0, 1, 2, 2, 3, 4, 4, 5, 6, ...)'), (1052, '        return (np.arange(1, 3 * n_curves + 1) * 2) // 3')]",No
manimlib/mobject/mobject.py,manimlib/mobject/mobject.py,95bb67c47fb799bd6283bd88cd937938b1909a45,512fb897264ea094073120ebb3b4b8297dbac2cc,Change return type for Mobject.get_shader_data,"[(2032, '            data_list = [sm.get_shader_data() for sm in submobs]'), (2037, '    def get_shader_data(self) -> np.ndarray:'), (2040, '            return self.data[indices]'), (2042, '            return self.data')]","[(2032, '            data_list = list(it.chain(*(sm.get_shader_data() for sm in submobs)))'), (2037, '    def get_shader_data(self) -> Iterable[np.ndarray]:'), (2040, '            return [self.data[indices]]'), (2042, '            return [self.data]')]",No
manimlib/mobject/types/vectorized_mobject.py,manimlib/mobject/types/vectorized_mobject.py,95bb67c47fb799bd6283bd88cd937938b1909a45,512fb897264ea094073120ebb3b4b8297dbac2cc,Change return type for Mobject.get_shader_data,"[(1283, '    def get_shader_data(self) -> np.ndarray:'), (1287, '        return self.data[self.get_outer_vert_indices()]')]","[(1283, '    def get_shader_data(self) -> Iterable[np.ndarray]:'), (1287, '        return [self.data[self.get_outer_vert_indices()]]')]",No
manimlib/mobject/types/vectorized_mobject.py,manimlib/mobject/types/vectorized_mobject.py,f737823bacfa83785adc32645eb97919d4039857,95bb67c47fb799bd6283bd88cd937938b1909a45,Add VMobject. get_shader_vert_indices,"[(1287, '        return super().get_shader_data()'), (1288, ''), (1289, '    def get_shader_vert_indices(self) -> Optional[np.ndarray]:'), (1290, '        return self.get_outer_vert_indices()')]","[(1287, '        return self.data[self.get_outer_vert_indices()]')]",No
manimlib/mobject/types/vectorized_mobject.py,manimlib/mobject/types/vectorized_mobject.py,641c03a95b2349c6f91c091e3ad3769fad49cb5c,f737823bacfa83785adc32645eb97919d4039857,Change condition for updating VMobject. outer_vert_indices,"[(120, '        self.outer_vert_indices = np.zeros(0, dtype=int)'), (1052, '        if len(self.outer_vert_indices) != 3 * n_curves:')]","[(1051, '        if self.outer_vert_indices is None:'), (1212, '    def resize_points('), (1213, '        self,'), (1214, '        new_length: int,'), (1215, '        resize_func: Callable[[np.ndarray, int], np.ndarray] = resize_array'), (1216, '    ) -> Self:'), (1217, '        self.outer_vert_indices = None'), (1218, '        return super().resize_points(new_length, resize_func)'), (1219, '')]",No
manimlib/scene/scene_file_writer.py,manimlib/scene/scene_file_writer.py,29cb6f76fe89be8ede82b3c82ebf0e93c025b3ef,09e9e65ba48dab9844df74f47648e109ee95dbc0,Write scene insertions into a subdirectory,"[(12, 'from pathlib import Path'), (303, '    def get_insert_file_path(self, index: int) -> Path:'), (304, '        movie_path = Path(self.get_movie_file_path())'), (305, '        scene_name = movie_path.stem'), (306, '        insert_dir = Path(movie_path.parent, ""inserts"")'), (307, '        guarantee_existence(str(insert_dir))'), (308, '        return Path(insert_dir, f""{scene_name}_{index}{movie_path.suffix}"")'), (309, ''), (314, '        index = 0'), (315, '        while (insert_path := self.get_insert_file_path(index)).exists():'), (316, '            index += 1'), (317, '        self.inserted_file_path = str(insert_path)')]","[(306, '        movie_path = self.get_movie_file_path()'), (307, '        count = 0'), (308, '        while os.path.exists(name := movie_path.replace(""."", f""_insert_{count}."")):'), (309, '            count += 1'), (310, '        self.inserted_file_path = name')]",No
